38.05	1.703	64.81	3.69	2.21	136.24	21.59	5	5	38.40
38.12	1.7	59.12	3.69	2.20	136.60	21.61	5	5	38.36
38.01	1.705	60.66	3.70	2.21	136.00	21.58	5	5	38.42
39.23	1.652	59.85	3.64	2.14	142.60	21.92	5	5	37.82
38.21	1.696	62.84	3.69	2.20	137.08	21.63	5	5	38.32
39.73	1.631	58.81	3.61	2.11	145.36	22.06	5	5	37.58
39.49	1.641	59.58	3.63	2.13	144.03	21.99	5	5	37.69
39.06	1.659	58.14	3.64	2.15	141.70	21.87	5	5	37.90
38.53	1.682	60.63	3.67	2.18	138.80	21.72	5	5	38.16
38.78	1.671	62.04	3.66	2.17	140.17	21.80	5	5	38.03
38.87	1.667	58.68	3.65	2.16	140.68	21.82	5	5	37.99
39.06	1.659	60.29	3.64	2.15	141.70	21.87	5	5	37.90
38.97	1.663	62.10	3.65	2.16	141.18	21.85	5	5	37.94
38.92	1.665	61.07	3.65	2.16	140.93	21.83	5	5	37.97
40.05	1.618	57.11	3.60	2.10	147.11	22.15	5	5	37.43
38.78	1.671	60.89	3.66	2.17	140.17	21.80	5	5	38.03
38.30	1.692	60.40	3.68	2.19	137.57	21.66	5	5	38.27
38.80	1.67	55.02	3.66	2.17	140.30	21.80	5	5	38.02
39.34	1.647	57.91	3.63	2.14	143.25	21.95	5	5	37.76
38.97	1.663	56.13	3.65	2.16	141.18	21.85	5	5	37.94
39.15	1.655	55.42	3.64	2.15	142.21	21.90	5	5	37.85
38.48	1.684	61.19	3.67	2.18	138.55	21.71	5	5	38.18
38.03	1.704	61.70	3.69	2.21	136.12	21.58	5	5	38.41
38.39	1.688	59.50	3.68	2.19	138.06	21.69	5	5	38.23
39.30	1.649	59.07	3.63	2.14	142.99	21.94	5	5	37.78
38.32	1.691	60.28	3.68	2.19	137.69	21.67	5	5	38.26
39.32	1.648	60.66	3.63	2.14	143.12	21.95	5	5	37.77
38.19	1.697	63.40	3.69	2.20	136.96	21.63	5	5	38.33
38.30	1.692	59.64	3.68	2.19	137.57	21.66	5	5	38.27
39.15	1.655	60.07	3.64	2.15	142.21	21.90	5	5	37.85
38.73	1.673	58.95	3.66	2.17	139.92	21.78	5	5	38.06
38.14	1.699	63.27	3.69	2.20	136.72	21.62	5	5	38.35
38.48	1.684	60.50	3.67	2.18	138.55	21.71	5	5	38.18
39.83	1.627	57.90	3.61	2.11	145.90	22.09	5	5	37.53
39.01	1.661	59.70	3.65	2.15	141.44	21.86	5	5	37.92
38.41	1.687	62.41	3.68	2.19	138.18	21.69	5	5	38.22
39.32	1.648	67.05	3.63	2.14	143.12	21.95	5	5	37.77
39.25	1.651	62.76	3.64	2.14	142.73	21.93	5	5	37.81
37.74	1.717	62.29	3.71	2.23	134.58	21.50	5	5	38.55
38.92	1.665	63.20	3.65	2.16	140.93	21.83	5	5	37.97
37.96	1.707	61.53	3.70	2.21	135.76	21.56	5	5	38.44
39.42	1.644	57.39	3.63	2.13	143.64	21.97	5	5	37.72
39.32	1.648	65.45	3.63	2.14	143.12	21.95	5	5	37.77
39.25	1.651	62.91	3.64	2.14	142.73	21.93	5	5	37.81
38.46	1.685	62.83	3.67	2.18	138.43	21.70	5	5	38.19
38.48	1.684	59.82	3.67	2.18	138.55	21.71	5	5	38.18
39.98	1.621	57.65	3.60	2.10	146.71	22.13	5	5	37.46
39.08	1.658	58.76	3.64	2.15	141.82	21.88	5	5	37.89
39.56	1.638	55.55	3.62	2.12	144.43	22.01	5	5	37.66
39.44	1.643	55.00	3.63	2.13	143.77	21.98	5	5	37.71
39.25	1.651	54.85	3.64	2.14	142.73	21.93	5	5	37.81
38.19	1.697	64.56	3.69	2.20	136.96	21.63	5	5	38.33
38.01	1.705	60.19	3.70	2.21	136.00	21.58	5	5	38.42
38.16	1.698	60.74	3.69	2.20	136.84	21.62	5	5	38.34
38.80	1.67	63.76	3.66	2.17	140.30	21.80	5	5	38.02
38.43	1.686	61.57	3.67	2.19	138.31	21.70	5	5	38.20
38.57	1.68	59.99	3.67	2.18	139.05	21.74	5	5	38.14
37.67	1.72	61.92	3.71	2.23	134.22	21.48	5	5	38.59
37.70	1.719	60.70	3.71	2.23	134.34	21.49	5	5	38.58
39.08	1.658	64.65	3.64	2.15	141.82	21.88	5	5	37.89
38.94	1.664	63.92	3.65	2.16	141.06	21.84	5	5	37.95
39.27	1.65	55.73	3.64	2.14	142.86	21.93	5	5	37.79
39.54	1.639	60.52	3.62	2.12	144.30	22.01	5	5	37.67
39.49	1.641	55.46	3.63	2.13	144.03	21.99	5	5	37.69
38.76	1.672	57.90	3.66	2.17	140.05	21.79	5	5	38.04
38.80	1.67	60.28	3.66	2.17	140.30	21.80	5	5	38.02
37.31	1.737	64.92	3.73	2.25	132.26	21.38	5	5	38.78
39.30	1.649	59.67	3.63	2.14	142.99	21.94	5	5	37.78
39.51	1.64	56.88	3.62	2.13	144.16	22.00	5	5	37.68
38.94	1.664	60.59	3.65	2.16	141.06	21.84	5	5	37.95
38.32	1.691	57.05	3.68	2.19	137.69	21.67	5	5	38.26
38.76	1.672	63.17	3.66	2.17	140.05	21.79	5	5	38.04
38.48	1.684	59.53	3.67	2.18	138.55	21.71	5	5	38.18
38.62	1.678	55.06	3.67	2.18	139.30	21.75	5	5	38.11
39.39	1.645	62.03	3.63	2.13	143.51	21.97	5	5	37.74
38.25	1.694	58.53	3.68	2.20	137.33	21.65	5	5	38.29
38.53	1.682	61.01	3.67	2.18	138.80	21.72	5	5	38.16
39.46	1.642	59.22	3.63	2.13	143.90	21.99	5	5	37.70
38.16	1.698	60.30	3.69	2.20	136.84	21.62	5	5	38.34
38.25	1.694	56.02	3.68	2.20	137.33	21.65	5	5	38.29
37.70	1.719	63.72	3.71	2.23	134.34	21.49	5	5	38.58
39.01	1.661	56.12	3.65	2.15	141.44	21.86	5	5	37.92
38.80	1.67	60.95	3.66	2.17	140.30	21.80	5	5	38.02
39.25	1.651	60.17	3.64	2.14	142.73	21.93	5	5	37.81
38.16	1.698	61.44	3.69	2.20	136.84	21.62	5	5	38.34
39.13	1.656	54.62	3.64	2.15	142.08	21.89	5	5	37.86
38.78	1.671	59.69	3.66	2.17	140.17	21.80	5	5	38.03
38.37	1.689	59.62	3.68	2.19	137.94	21.68	5	5	38.24
39.32	1.648	59.39	3.63	2.14	143.12	21.95	5	5	37.77
38.62	1.678	57.81	3.67	2.18	139.30	21.75	5	5	38.11
38.37	1.689	61.24	3.68	2.19	137.94	21.68	5	5	38.24
38.34	1.69	60.69	3.68	2.19	137.81	21.67	5	5	38.25
38.71	1.674	57.10	3.66	2.17	139.79	21.78	5	5	38.07
37.74	1.717	62.40	3.71	2.23	134.58	21.50	5	5	38.55
38.97	1.663	59.23	3.65	2.16	141.18	21.85	5	5	37.94
38.97	1.663	56.60	3.65	2.16	141.18	21.85	5	5	37.94
38.37	1.689	61.49	3.68	2.19	137.94	21.68	5	5	38.24
38.23	1.695	60.91	3.68	2.20	137.20	21.64	5	5	38.31
38.41	1.687	59.42	3.68	2.19	138.18	21.69	5	5	38.22
38.03	1.704	62.35	3.69	2.21	136.12	21.58	5	5	38.41
39.75	1.63	58.11	3.61	2.11	145.49	22.07	5	5	37.56
38.62	1.678	54.53	3.67	2.18	139.30	21.75	5	5	38.11
39.08	1.658	60.08	3.64	2.15	141.82	21.88	5	5	37.89
39.25	1.651	55.82	3.64	2.14	142.73	21.93	5	5	37.81
38.30	1.692	62.38	3.68	2.19	137.57	21.66	5	5	38.27
39.56	1.638	56.78	3.62	2.12	144.43	22.01	5	5	37.66
39.06	1.659	59.02	3.64	2.15	141.70	21.87	5	5	37.90
38.90	1.666	57.35	3.65	2.16	140.80	21.83	5	5	37.98
38.30	1.692	60.95	3.68	2.19	137.57	21.66	5	5	38.27
38.80	1.67	58.73	3.66	2.17	140.30	21.80	5	5	38.02
37.81	1.714	59.48	3.70	2.22	134.93	21.52	5	5	38.52
38.59	1.679	61.07	3.67	2.18	139.17	21.74	5	5	38.12
38.64	1.677	58.34	3.66	2.17	139.42	21.76	5	5	38.10
39.37	1.646	56.58	3.63	2.13	143.38	21.96	5	5	37.75
39.13	1.656	58.38	3.64	2.15	142.08	21.89	5	5	37.86
39.30	1.649	59.51	3.63	2.14	142.99	21.94	5	5	37.78
37.72	1.718	65.26	3.71	2.23	134.46	21.50	5	5	38.56
38.92	1.665	56.69	3.65	2.16	140.93	21.83	5	5	37.97
39.27	1.65	61.54	3.64	2.14	142.86	21.93	5	5	37.79
39.18	1.654	57.80	3.64	2.14	142.34	21.91	5	5	37.84
37.70	1.719	64.29	3.71	2.23	134.34	21.49	5	5	38.58
38.48	1.684	56.50	3.67	2.18	138.55	21.71	5	5	38.18
38.78	1.671	58.56	3.66	2.17	140.17	21.80	5	5	38.03
38.78	1.671	58.82	3.66	2.17	140.17	21.80	5	5	38.03
38.37	1.689	57.44	3.68	2.19	137.94	21.68	5	5	38.24
39.83	1.627	56.82	3.61	2.11	145.90	22.09	5	5	37.53
38.37	1.689	58.34	3.68	2.19	137.94	21.68	5	5	38.24
39.18	1.654	58.64	3.64	2.14	142.34	21.91	5	5	37.84
39.83	1.627	57.81	3.61	2.11	145.90	22.09	5	5	37.53
38.73	1.673	58.11	3.66	2.17	139.92	21.78	5	5	38.06
38.85	1.668	57.31	3.65	2.16	140.55	21.82	5	5	38.00
38.48	1.684	59.64	3.67	2.18	138.55	21.71	5	5	38.18
38.07	1.702	58.25	3.69	2.21	136.36	21.60	5	5	38.38
39.51	1.64	57.34	3.62	2.13	144.16	22.00	5	5	37.68
38.01	1.705	63.19	3.70	2.21	136.00	21.58	5	5	38.42
37.31	1.737	63.45	3.73	2.25	132.26	21.38	5	5	38.78
39.61	1.636	56.69	3.62	2.12	144.69	22.03	5	5	37.63
36.80	1.761	63.25	3.76	2.28	129.56	21.23	5	5	39.04
38.59	1.679	58.82	3.67	2.18	139.17	21.74	5	5	38.12
37.46	1.73	64.65	3.72	2.24	133.06	21.42	5	5	38.70
37.33	1.736	61.62	3.73	2.25	132.37	21.38	5	5	38.77
38.28	1.693	56.89	3.68	2.19	137.45	21.65	5	5	38.28
37.01	1.751	65.48	3.74	2.27	130.68	21.29	5	5	38.93
38.03	1.704	61.51	3.69	2.21	136.12	21.58	5	5	38.41
38.19	1.697	62.96	3.69	2.20	136.96	21.63	5	5	38.33
37.39	1.733	66.64	3.73	2.25	132.72	21.40	5	5	38.73
38.03	1.704	62.22	3.69	2.21	136.12	21.58	5	5	38.41
37.03	1.75	63.56	3.74	2.27	130.79	21.30	5	5	38.92
38.76	1.672	66.61	3.66	2.17	140.05	21.79	5	5	38.04
38.73	1.673	68.78	3.66	2.17	139.92	21.78	5	5	38.06
36.94	1.754	65.71	3.75	2.27	130.34	21.27	5	5	38.97
38.30	1.692	64.25	3.68	2.19	137.57	21.66	5	5	38.27
37.26	1.739	68.69	3.73	2.25	132.03	21.37	5	5	38.80
37.65	1.721	66.70	3.71	2.23	134.11	21.48	5	5	38.60
37.96	1.707	61.45	3.70	2.21	135.76	21.56	5	5	38.44
38.50	1.683	63.50	3.67	2.18	138.67	21.72	5	5	38.17
38.59	1.679	62.14	3.67	2.18	139.17	21.74	5	5	38.12
38.43	1.686	61.72	3.67	2.19	138.31	21.70	5	5	38.20
36.65	1.768	67.23	3.76	2.29	128.80	21.19	5	5	39.12
36.99	1.752	65.80	3.75	2.27	130.56	21.29	5	5	38.94
37.26	1.739	60.28	3.73	2.25	132.03	21.37	5	5	38.80
36.90	1.756	72.61	3.75	2.28	130.12	21.26	5	5	38.99
38.92	1.665	59.70	3.65	2.16	140.93	21.83	5	5	37.97
38.23	1.695	60.73	3.68	2.20	137.20	21.64	5	5	38.31
39.90	1.624	59.18	3.61	2.11	146.30	22.11	5	5	37.49
37.81	1.714	66.04	3.70	2.22	134.93	21.52	5	5	38.52
39.39	1.645	57.14	3.63	2.13	143.51	21.97	5	5	37.74
39.11	1.657	60.42	3.64	2.15	141.95	21.89	5	5	37.87
36.80	1.761	67.09	3.76	2.28	129.56	21.23	5	5	39.04
37.20	1.742	69.32	3.73	2.26	131.69	21.35	5	5	38.83
