38.25	1.694	51.98	3.68	2.20	137.33	21.65	5	5	40.03
38.99	1.662	49.19	3.65	2.15	141.31	21.85	5	5	39.66
39.04	1.66	62.09	3.65	2.15	141.57	21.87	5	5	39.63
38.99	1.662	52.68	3.65	2.15	141.31	21.85	5	5	39.66
38.99	1.662	46.25	3.65	2.15	141.31	21.85	5	5	39.66
40.30	1.608	58.48	3.59	2.08	148.49	22.22	5	5	39.01
39.08	1.658	50.05	3.64	2.15	141.82	21.88	5	5	39.61
39.18	1.654	49.85	3.64	2.14	142.34	21.91	5	5	39.56
37.54	1.726	61.63	3.72	2.24	133.53	21.45	5	5	40.41
39.01	1.661	48.93	3.65	2.15	141.44	21.86	5	5	39.64
38.53	1.682	45.53	3.67	2.18	138.80	21.72	5	5	39.89
38.97	1.663	60.51	3.65	2.16	141.18	21.85	5	5	39.67
37.74	1.717	53.88	3.71	2.23	134.58	21.50	5	5	40.31
38.21	1.696	55.29	3.69	2.20	137.08	21.63	5	5	40.06
39.01	1.661	57.25	3.65	2.15	141.44	21.86	5	5	39.64
38.37	1.689	54.14	3.68	2.19	137.94	21.68	5	5	39.98
37.94	1.708	51.40	3.70	2.21	135.64	21.56	5	5	40.20
38.50	1.683	50.99	3.67	2.18	138.67	21.72	5	5	39.90
39.11	1.657	59.20	3.64	2.15	141.95	21.89	5	5	39.60
38.37	1.689	49.42	3.68	2.19	137.94	21.68	5	5	39.98
38.14	1.699	52.95	3.69	2.20	136.72	21.62	5	5	40.09
40.50	1.6	54.67	3.58	2.07	149.60	22.27	5	5	38.91
39.25	1.651	47.82	3.64	2.14	142.73	21.93	5	5	39.52
38.76	1.672	53.30	3.66	2.17	140.05	21.79	5	5	39.77
39.44	1.643	56.46	3.63	2.13	143.77	21.98	5	5	39.43
38.28	1.693	56.80	3.68	2.19	137.45	21.65	5	5	40.02
38.73	1.673	49.32	3.66	2.17	139.92	21.78	5	5	39.79
39.32	1.648	58.17	3.63	2.14	143.12	21.95	5	5	39.49
37.54	1.726	55.60	3.72	2.24	133.53	21.45	5	5	40.41
39.11	1.657	53.25	3.64	2.15	141.95	21.89	5	5	39.60
38.03	1.704	62.46	3.69	2.21	136.12	21.58	5	5	40.15
39.42	1.644	50.81	3.63	2.13	143.64	21.97	5	5	39.44
38.73	1.673	50.58	3.66	2.17	139.92	21.78	5	5	39.79
38.66	1.676	60.98	3.66	2.17	139.54	21.76	5	5	39.82
39.39	1.645	49.12	3.63	2.13	143.51	21.97	5	5	39.45
38.03	1.704	54.84	3.69	2.21	136.12	21.58	5	5	40.15
37.98	1.706	62.23	3.70	2.21	135.88	21.57	5	5	40.18
39.37	1.646	54.06	3.63	2.13	143.38	21.96	5	5	39.46
37.16	1.744	62.71	3.74	2.26	131.46	21.33	5	5	40.62
38.28	1.693	52.12	3.68	2.19	137.45	21.65	5	5	40.02
39.08	1.658	47.05	3.64	2.15	141.82	21.88	5	5	39.61
38.50	1.683	50.80	3.67	2.18	138.67	21.72	5	5	39.90
37.94	1.708	59.16	3.70	2.21	135.64	21.56	5	5	40.20
38.71	1.674	53.92	3.66	2.17	139.79	21.78	5	5	39.80
38.94	1.664	50.00	3.65	2.16	141.06	21.84	5	5	39.68
40.40	1.604	61.21	3.58	2.08	149.05	22.25	5	5	38.96
38.57	1.68	63.52	3.67	2.18	139.05	21.74	5	5	39.87
40.37	1.605	55.63	3.59	2.08	148.91	22.24	5	5	38.97
40.12	1.615	57.17	3.60	2.09	147.52	22.17	5	5	39.09
38.62	1.678	60.20	3.67	2.18	139.30	21.75	5	5	39.85
39.98	1.621	59.99	3.60	2.10	146.71	22.13	5	5	39.16
39.71	1.632	57.08	3.62	2.12	145.23	22.05	5	5	39.30
37.20	1.742	65.50	3.73	2.26	131.69	21.35	5	5	40.60
38.05	1.703	67.89	3.69	2.21	136.24	21.59	5	5	40.14
38.28	1.693	61.24	3.68	2.19	137.45	21.65	5	5	40.02
39.46	1.642	59.12	3.63	2.13	143.90	21.99	5	5	39.42
40.45	1.602	63.31	3.58	2.08	149.32	22.26	5	5	38.93
39.13	1.656	63.18	3.64	2.15	142.08	21.89	5	5	39.58
38.23	1.695	58.32	3.68	2.20	137.20	21.64	5	5	40.05
39.20	1.653	62.06	3.64	2.14	142.47	21.91	5	5	39.55
39.20	1.653	59.01	3.64	2.14	142.47	21.91	5	5	39.55
39.08	1.658	64.96	3.64	2.15	141.82	21.88	5	5	39.61
37.48	1.729	65.76	3.72	2.24	133.18	21.43	5	5	40.45
40.07	1.617	59.08	3.60	2.10	147.25	22.16	5	5	39.11
40.40	1.604	58.24	3.58	2.08	149.05	22.25	5	5	38.96
39.85	1.626	57.92	3.61	2.11	146.03	22.10	5	5	39.22
38.34	1.69	59.09	3.68	2.19	137.81	21.67	5	5	39.99
38.41	1.687	58.44	3.68	2.19	138.18	21.69	5	5	39.95
37.50	1.728	62.57	3.72	2.24	133.29	21.43	5	5	40.43
40.07	1.617	56.66	3.60	2.10	147.25	22.16	5	5	39.11
37.92	1.709	60.26	3.70	2.22	135.52	21.55	5	5	40.21
38.94	1.664	56.14	3.65	2.16	141.06	21.84	5	5	39.68
38.92	1.665	56.67	3.65	2.16	140.93	21.83	5	5	39.69
38.48	1.684	62.04	3.67	2.18	138.55	21.71	5	5	39.92
39.06	1.659	59.23	3.64	2.15	141.70	21.87	5	5	39.62
40.55	1.598	61.03	3.58	2.07	149.89	22.29	5	5	38.88
38.19	1.697	57.43	3.69	2.20	136.96	21.63	5	5	40.07
37.98	1.706	61.40	3.70	2.21	135.88	21.57	5	5	40.18
38.87	1.667	61.87	3.65	2.16	140.68	21.82	5	5	39.71
40.37	1.605	56.97	3.59	2.08	148.91	22.24	5	5	38.97
39.63	1.635	55.79	3.62	2.12	144.83	22.03	5	5	39.33
37.74	1.717	58.11	3.71	2.23	134.58	21.50	5	5	40.31
38.39	1.688	63.01	3.68	2.19	138.06	21.69	5	5	39.96
38.01	1.705	57.10	3.70	2.21	136.00	21.58	5	5	40.16
37.83	1.713	56.45	3.70	2.22	135.05	21.53	5	5	40.26
40.30	1.608	55.23	3.59	2.08	148.49	22.22	5	5	39.01
38.99	1.662	55.52	3.65	2.15	141.31	21.85	5	5	39.66
38.01	1.705	63.69	3.70	2.21	136.00	21.58	5	5	40.16
37.98	1.706	63.91	3.70	2.21	135.88	21.57	5	5	40.18
39.37	1.646	56.18	3.63	2.13	143.38	21.96	5	5	39.46
37.81	1.714	62.25	3.70	2.22	134.93	21.52	5	5	40.27
39.08	1.658	58.92	3.64	2.15	141.82	21.88	5	5	39.61
38.59	1.679	60.17	3.67	2.18	139.17	21.74	5	5	39.86
39.06	1.659	60.63	3.64	2.15	141.70	21.87	5	5	39.62
38.50	1.683	60.21	3.67	2.18	138.67	21.72	5	5	39.90
39.34	1.647	61.05	3.63	2.14	143.25	21.95	5	5	39.48
38.55	1.681	59.95	3.67	2.18	138.92	21.73	5	5	39.88
38.94	1.664	58.63	3.65	2.16	141.06	21.84	5	5	39.68
39.11	1.657	57.64	3.64	2.15	141.95	21.89	5	5	39.60
38.43	1.686	55.42	3.67	2.19	138.31	21.70	5	5	39.94
40.12	1.615	59.17	3.60	2.09	147.52	22.17	5	5	39.09
38.32	1.691	57.00	3.68	2.19	137.69	21.67	5	5	40.00
39.80	1.628	58.72	3.61	2.11	145.76	22.08	5	5	39.25
38.23	1.695	55.85	3.68	2.20	137.20	21.64	5	5	40.05
38.69	1.675	57.05	3.66	2.17	139.67	21.77	5	5	39.81
38.85	1.668	56.20	3.65	2.16	140.55	21.82	5	5	39.73
37.89	1.71	58.80	3.70	2.22	135.40	21.55	5	5	40.22
37.28	1.738	56.58	3.73	2.25	132.14	21.37	5	5	40.55
37.50	1.728	61.79	3.72	2.24	133.29	21.43	5	5	40.43
37.92	1.709	57.81	3.70	2.22	135.52	21.55	5	5	40.21
39.58	1.637	56.73	3.62	2.12	144.56	22.02	5	5	39.36
38.16	1.698	58.78	3.69	2.20	136.84	21.62	5	5	40.08
38.94	1.664	62.67	3.65	2.16	141.06	21.84	5	5	39.68
37.07	1.748	62.27	3.74	2.27	131.01	21.31	5	5	40.67
39.56	1.638	62.56	3.62	2.12	144.43	22.01	5	5	39.37
38.10	1.701	55.04	3.69	2.21	136.48	21.60	5	5	40.12
38.41	1.687	63.10	3.68	2.19	138.18	21.69	5	5	39.95
38.01	1.705	56.85	3.70	2.21	136.00	21.58	5	5	40.16
38.25	1.694	55.48	3.68	2.20	137.33	21.65	5	5	40.03
38.32	1.691	53.45	3.68	2.19	137.69	21.67	5	5	40.00
38.43	1.686	63.41	3.67	2.19	138.31	21.70	5	5	39.94
38.14	1.699	56.51	3.69	2.20	136.72	21.62	5	5	40.09
37.11	1.746	61.98	3.74	2.26	131.24	21.32	5	5	40.64
38.10	1.701	55.90	3.69	2.21	136.48	21.60	5	5	40.12
38.53	1.682	56.57	3.67	2.18	138.80	21.72	5	5	39.89
38.48	1.684	67.50	3.67	2.18	138.55	21.71	5	5	39.92
39.73	1.631	58.85	3.61	2.11	145.36	22.06	5	5	39.28
39.85	1.626	55.49	3.61	2.11	146.03	22.10	5	5	39.22
38.37	1.689	58.36	3.68	2.19	137.94	21.68	5	5	39.98
39.06	1.659	55.47	3.64	2.15	141.70	21.87	5	5	39.62
39.25	1.651	59.98	3.64	2.14	142.73	21.93	5	5	39.52
37.83	1.713	56.27	3.70	2.22	135.05	21.53	5	5	40.26
39.80	1.628	59.06	3.61	2.11	145.76	22.08	5	5	39.25
39.06	1.659	58.32	3.64	2.15	141.70	21.87	5	5	39.62
38.03	1.704	54.85	3.69	2.21	136.12	21.58	5	5	40.15
38.28	1.693	52.10	3.68	2.19	137.45	21.65	5	5	40.02
39.90	1.624	55.66	3.61	2.11	146.30	22.11	5	5	39.20
39.58	1.637	55.20	3.62	2.12	144.56	22.02	5	5	39.36
37.46	1.73	58.35	3.72	2.24	133.06	21.42	5	5	40.46
39.85	1.626	54.91	3.61	2.11	146.03	22.10	5	5	39.22
39.73	1.631	52.09	3.61	2.11	145.36	22.06	5	5	39.28
37.57	1.725	61.44	3.72	2.24	133.64	21.45	5	5	40.40
38.83	1.669	60.57	3.66	2.16	140.42	21.81	5	5	39.74
39.39	1.645	56.26	3.63	2.13	143.51	21.97	5	5	39.45
39.25	1.651	58.50	3.64	2.14	142.73	21.93	5	5	39.52
38.41	1.687	55.02	3.68	2.19	138.18	21.69	5	5	39.95
38.46	1.685	52.53	3.67	2.18	138.43	21.70	5	5	39.93
39.95	1.622	49.75	3.60	2.10	146.57	22.12	5	5	39.17
38.85	1.668	47.20	3.65	2.16	140.55	21.82	5	5	39.73
39.34	1.647	48.02	3.63	2.14	143.25	21.95	5	5	39.48
39.15	1.655	49.97	3.64	2.15	142.21	21.90	5	5	39.57
37.20	1.742	58.09	3.73	2.26	131.69	21.35	5	5	40.60
37.78	1.715	55.92	3.71	2.22	134.81	21.51	5	5	40.28
39.23	1.652	50.43	3.64	2.14	142.60	21.92	5	5	39.54
40.00	1.62	50.37	3.60	2.10	146.84	22.14	5	5	39.15
38.59	1.679	51.35	3.67	2.18	139.17	21.74	5	5	39.86
37.96	1.707	55.58	3.70	2.21	135.76	21.56	5	5	40.19
39.18	1.654	49.78	3.64	2.14	142.34	21.91	5	5	39.56
40.35	1.606	47.85	3.59	2.08	148.77	22.23	5	5	38.98
39.63	1.635	48.70	3.62	2.12	144.83	22.03	5	5	39.33
38.43	1.686	51.09	3.67	2.19	138.31	21.70	5	5	39.94
38.10	1.701	53.12	3.69	2.21	136.48	21.60	5	5	40.12
37.83	1.713	58.11	3.70	2.22	135.05	21.53	5	5	40.26
39.06	1.659	50.24	3.64	2.15	141.70	21.87	5	5	39.62
38.46	1.685	49.03	3.67	2.18	138.43	21.70	5	5	39.93
37.89	1.71	55.41	3.70	2.22	135.40	21.55	5	5	40.22
37.11	1.746	64.78	3.74	2.26	131.24	21.32	5	5	40.64
37.59	1.724	60.23	3.72	2.24	133.76	21.46	5	5	40.39
38.05	1.703	56.65	3.69	2.21	136.24	21.59	5	5	40.14
39.15	1.655	56.14	3.64	2.15	142.21	21.90	5	5	39.57
39.78	1.629	55.41	3.61	2.11	145.63	22.07	5	5	39.26
39.32	1.648	55.98	3.63	2.14	143.12	21.95	5	5	39.49
37.83	1.713	61.74	3.70	2.22	135.05	21.53	5	5	40.26
38.99	1.662	58.45	3.65	2.15	141.31	21.85	5	5	39.66
38.71	1.674	56.33	3.66	2.17	139.79	21.78	5	5	39.80
37.28	1.738	55.92	3.73	2.25	132.14	21.37	5	5	40.55
39.42	1.644	56.05	3.63	2.13	143.64	21.97	5	5	39.44
37.35	1.735	63.19	3.73	2.25	132.49	21.39	5	5	40.52
38.73	1.673	61.80	3.66	2.17	139.92	21.78	5	5	39.79
39.61	1.636	52.36	3.62	2.12	144.69	22.03	5	5	39.34
38.55	1.681	55.54	3.67	2.18	138.92	21.73	5	5	39.88
39.11	1.657	56.42	3.64	2.15	141.95	21.89	5	5	39.60
39.80	1.628	57.31	3.61	2.11	145.76	22.08	5	5	39.25
38.01	1.705	59.78	3.70	2.21	136.00	21.58	5	5	40.16
38.55	1.681	57.63	3.67	2.18	138.92	21.73	5	5	39.88
39.61	1.636	59.27	3.62	2.12	144.69	22.03	5	5	39.34
38.59	1.679	61.38	3.67	2.18	139.17	21.74	5	5	39.86
38.03	1.704	59.06	3.69	2.21	136.12	21.58	5	5	40.15
38.37	1.689	63.51	3.68	2.19	137.94	21.68	5	5	39.98
39.66	1.634	60.82	3.62	2.12	144.96	22.04	5	5	39.32
39.13	1.656	54.17	3.64	2.15	142.08	21.89	5	5	39.58
37.46	1.73	59.25	3.72	2.24	133.06	21.42	5	5	40.46
38.32	1.691	58.10	3.68	2.19	137.69	21.67	5	5	40.00
39.66	1.634	60.65	3.62	2.12	144.96	22.04	5	5	39.32
37.65	1.721	56.29	3.71	2.23	134.11	21.48	5	5	40.35
38.55	1.681	59.73	3.67	2.18	138.92	21.73	5	5	39.88
39.58	1.637	58.99	3.62	2.12	144.56	22.02	5	5	39.36
38.64	1.677	55.94	3.66	2.17	139.42	21.76	5	5	39.83
37.24	1.74	66.98	3.73	2.26	131.92	21.36	5	5	40.57
38.85	1.668	55.75	3.65	2.16	140.55	21.82	5	5	39.73
39.30	1.649	55.33	3.63	2.14	142.99	21.94	5	5	39.50
37.94	1.708	59.36	3.70	2.21	135.64	21.56	5	5	40.20
38.94	1.664	54.34	3.65	2.16	141.06	21.84	5	5	39.68
38.62	1.678	53.95	3.67	2.18	139.30	21.75	5	5	39.85
39.85	1.626	65.60	3.61	2.11	146.03	22.10	5	5	39.22
38.85	1.668	61.66	3.65	2.16	140.55	21.82	5	5	39.73
38.03	1.704	62.54	3.69	2.21	136.12	21.58	5	5	40.15
37.96	1.707	73.15	3.70	2.21	135.76	21.56	5	5	40.19
37.76	1.716	63.79	3.71	2.22	134.69	21.51	5	5	40.29
39.34	1.647	57.59	3.63	2.14	143.25	21.95	5	5	39.48
39.49	1.641	56.19	3.63	2.13	144.03	21.99	5	5	39.40
39.90	1.624	62.75	3.61	2.11	146.30	22.11	5	5	39.20
38.30	1.692	54.15	3.68	2.19	137.57	21.66	5	5	40.01
40.05	1.618	61.66	3.60	2.10	147.11	22.15	5	5	39.13
39.32	1.648	54.68	3.63	2.14	143.12	21.95	5	5	39.49
40.12	1.615	56.28	3.60	2.09	147.52	22.17	5	5	39.09
39.56	1.638	56.62	3.62	2.12	144.43	22.01	5	5	39.37
37.46	1.73	61.88	3.72	2.24	133.06	21.42	5	5	40.46
38.46	1.685	59.70	3.67	2.18	138.43	21.70	5	5	39.93
37.39	1.733	55.70	3.73	2.25	132.72	21.40	5	5	40.49
37.46	1.73	60.09	3.72	2.24	133.06	21.42	5	5	40.46
37.50	1.728	65.73	3.72	2.24	133.29	21.43	5	5	40.43
39.73	1.631	56.83	3.61	2.11	145.36	22.06	5	5	39.28
37.94	1.708	56.21	3.70	2.21	135.64	21.56	5	5	40.20
38.30	1.692	63.24	3.68	2.19	137.57	21.66	5	5	40.01
40.00	1.62	64.01	3.60	2.10	146.84	22.14	5	5	39.15
39.54	1.639	57.70	3.62	2.12	144.30	22.01	5	5	39.38
39.61	1.636	56.22	3.62	2.12	144.69	22.03	5	5	39.34
39.27	1.65	57.74	3.64	2.14	142.86	21.93	5	5	39.51
39.61	1.636	55.83	3.62	2.12	144.69	22.03	5	5	39.34
38.87	1.667	57.26	3.65	2.16	140.68	21.82	5	5	39.71
38.07	1.702	59.90	3.69	2.21	136.36	21.60	5	5	40.13
39.54	1.639	56.10	3.62	2.12	144.30	22.01	5	5	39.38
39.08	1.658	54.20	3.64	2.15	141.82	21.88	5	5	39.61
39.44	1.643	55.54	3.63	2.13	143.77	21.98	5	5	39.43
38.25	1.694	54.16	3.68	2.20	137.33	21.65	5	5	40.03
38.21	1.696	62.73	3.69	2.20	137.08	21.63	5	5	40.06
39.78	1.629	57.28	3.61	2.11	145.63	22.07	5	5	39.26
38.48	1.684	55.91	3.67	2.18	138.55	21.71	5	5	39.92
39.83	1.627	62.46	3.61	2.11	145.90	22.09	5	5	39.24
38.05	1.703	58.68	3.69	2.21	136.24	21.59	5	5	40.14
39.42	1.644	54.40	3.63	2.13	143.64	21.97	5	5	39.44
39.15	1.655	57.42	3.64	2.15	142.21	21.90	5	5	39.57
37.59	1.724	57.87	3.72	2.24	133.76	21.46	5	5	40.39
38.25	1.694	58.73	3.68	2.20	137.33	21.65	5	5	40.03
37.50	1.728	63.35	3.72	2.24	133.29	21.43	5	5	40.43
38.14	1.699	54.41	3.69	2.20	136.72	21.62	5	5	40.09
40.15	1.614	51.95	3.60	2.09	147.66	22.18	5	5	39.08
39.46	1.642	57.06	3.63	2.13	143.90	21.99	5	5	39.42
39.13	1.656	51.13	3.64	2.15	142.08	21.89	5	5	39.58
37.70	1.719	52.60	3.71	2.23	134.34	21.49	5	5	40.33
38.94	1.664	49.48	3.65	2.16	141.06	21.84	5	5	39.68
39.42	1.644	49.62	3.63	2.13	143.64	21.97	5	5	39.44
38.99	1.662	51.48	3.65	2.15	141.31	21.85	5	5	39.66
37.61	1.723	56.81	3.71	2.23	133.87	21.46	5	5	40.38
37.78	1.715	56.32	3.71	2.22	134.81	21.51	5	5	40.28
38.90	1.666	53.23	3.65	2.16	140.80	21.83	5	5	39.70
38.57	1.68	53.90	3.67	2.18	139.05	21.74	5	5	39.87
37.78	1.715	53.83	3.71	2.22	134.81	21.51	5	5	40.28
39.39	1.645	51.30	3.63	2.13	143.51	21.97	5	5	39.45
38.83	1.669	53.69	3.66	2.16	140.42	21.81	5	5	39.74
38.59	1.679	51.60	3.67	2.18	139.17	21.74	5	5	39.86
37.63	1.722	48.40	3.71	2.23	133.99	21.47	5	5	40.36
38.83	1.669	55.91	3.66	2.16	140.42	21.81	5	5	39.74
38.43	1.686	51.76	3.67	2.19	138.31	21.70	5	5	39.94
38.41	1.687	53.42	3.68	2.19	138.18	21.69	5	5	39.95
39.01	1.661	51.03	3.65	2.15	141.44	21.86	5	5	39.64
38.28	1.693	51.56	3.68	2.19	137.45	21.65	5	5	40.02
39.23	1.652	47.38	3.64	2.14	142.60	21.92	5	5	39.54
39.93	1.623	51.25	3.61	2.10	146.44	22.12	5	5	39.19
38.69	1.675	50.67	3.66	2.17	139.67	21.77	5	5	39.81
38.66	1.676	49.50	3.66	2.17	139.54	21.76	5	5	39.82
38.41	1.687	57.55	3.68	2.19	138.18	21.69	5	5	39.95
39.73	1.631	48.74	3.61	2.11	145.36	22.06	5	5	39.28
37.94	1.708	55.89	3.70	2.21	135.64	21.56	5	5	40.20
37.59	1.724	50.71	3.72	2.24	133.76	21.46	5	5	40.39
38.07	1.702	54.03	3.69	2.21	136.36	21.60	5	5	40.13
39.13	1.656	47.98	3.64	2.15	142.08	21.89	5	5	39.58
39.23	1.652	46.94	3.64	2.14	142.60	21.92	5	5	39.54
38.48	1.684	47.01	3.67	2.18	138.55	21.71	5	5	39.92
38.53	1.682	56.75	3.67	2.18	138.80	21.72	5	5	39.89
38.25	1.694	55.97	3.68	2.20	137.33	21.65	5	5	40.03
38.32	1.691	59.13	3.68	2.19	137.69	21.67	5	5	40.00
37.63	1.722	54.07	3.71	2.23	133.99	21.47	5	5	40.36
38.99	1.662	51.20	3.65	2.15	141.31	21.85	5	5	39.66
39.30	1.649	47.16	3.63	2.14	142.99	21.94	5	5	39.50
38.01	1.705	54.14	3.70	2.21	136.00	21.58	5	5	40.16
38.19	1.697	56.45	3.69	2.20	136.96	21.63	5	5	40.07
39.08	1.658	53.27	3.64	2.15	141.82	21.88	5	5	39.61
40.10	1.616	53.02	3.60	2.10	147.39	22.16	5	5	39.10
